Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion,Text
107623461593157633,189166513,n,,,,,,Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow
108866114884354048,270521710,y,self-disclosure,other,n,defender,none,@lscydnew they are not cute at all! Bully me :(
106790347149025280,17373161,n,,,,,,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xqm3ygsgit"
107273525668225024,324649778,n,,,,,,@Harry_Styles you're such a bully Gollum
108973948192047104,313859140,n,,,,,,"I think it's gay how people get bullied for liking JB like get a damn life
#ProudBelieber"
100620251200364545,25467595,y,report,other,n,reporter,none,Hau this man jus slapped this petrol attendant-_- such a bully
106478047124930560,317412910,y,report,other,n,reporter,none,Just gave a shit about bullying. Give a Shit at http://t.co/ftilJcW #giveashit
106543362424844288,46664699,n,,,,,,@LittlecBeadles You are actually bullying me by telling me not to bully.
107185795328253952,57059298,y,self-disclosure,other,n,bully,none,i don't think sutter should of gave in now the media think they can bully people with there words and make them leave social media
102677929368100864,294822265,n,,,,,,Rebecca Black was bullied so much her mom has her home schooled...smh hahahahaha
103292215429840896,21788823,y,report,other,n,reporter,none,"when you are ugly 
children bully you 
when you are ugly 
no boy asks you out"
103546241576742912,65431422,n,,,,,,"Minnesota gay teens bullied by adults, peers, say activists (Reuters): Reuters – Barb Schroeder knew about her s... http://t.co/ujqd9K2"
104911134603214848,273872172,y,self-disclosure,other,y,victim,none,"Caught @FishyKissy sprawled on his side, chewing on his bully bone like a lazy bum. Then he noticed me..."
100329230398795778,173590031,y,accusation,other,n,accuser,anger,@EpicImagine4BTR ur welcome! Bc i get bullied in real life some times
101566108829614080,80965912,n,,,,,,@Thisdudeleo you stalk my twitter. yep. don't deny it. #bully
103371082500804608,179427398,y,self-disclosure,other,n,victim,anger,@ElBloombito How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...
103903090297671681,73052765,n,,,,,,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/ujABuXO #lgbt #p2 #itgetsbetter
107865581688061953,68653465,n,,,,,,@LW7 ahh thanks Hun. Xxx but nutting can make me feel betterer. I'm afraid feelings been hurt. Tis bullying ya know xxx
103669035165696000,316281194,n,,,,,,Watching Bully Beat Down and this is the 1st time ive seen a girl bully °_°
103908580046024704,267221512,y,accusation,other,y,accuser,none,Magical Dog Helps Transcend Today’s Tough Problems http://t.co/k5Kw6IH #kindle #Lookbooks #operationsmile #BULLY #smiles
108687467409973248,209294695,n,,,,,,"#school BULLYING Prevention Tip #7- Develop Student Leaders, peer EXAMPLES to other students, Bullying Prevention #parents #teach"
102293920901378048,297273258,y,self-disclosure,cyberbullying,n,victim,none,"Straight Arrows are doing a free instore at Wooly Bully this Saturday @5pm, come on down! http://t.co/DrvooJ6"
104167570948628480,46897331,n,,,,,,@Karlisyle this sound like @Radin_Fadli is a big bully
107159933786652673,48931138,n,,,,,,EU TAMBÉM SOFRO BULLYING
103979269658652672,229992219,y,accusation,other,n,accuser,none,So tired! Bully blends with the two other jump rope coach's to discuss this upcoming season . Eeek
105434730643734528,201092126,n,,,,,,#Wheniwaslittle I was the bully that every little girl complains about . Hahaa :)
101546255590756352,22932028,n,,,,,,"""@MarloThomas: Too many children are dying from #bullying! I hope this new law in New Jersey helps: http://t.co/Rr47y6m"""
102935187834404864,279890411,n,,,,,,"Hey, you big bully. why don't you pick on someone your own size."
104102511341867008,121545623,y,self-disclosure,other,n,defender,anger,@PlumsOfDoom he was just unfairly antagonized by that bully Barton that I wanted on our team! Bastad that one! Lol
106089187291303936,24463766,n,,,,,,@K4Kendra ...loved Chris till Rihanna got bullied..so Trey is my guy
107573744893042688,130924560,n,,,,,,Cyber-Bullying(Online Bullying) - Free Games at ROBLOX.com: Free Games and Building Games! A virtual world for k... http://t.co/TjEZM2D
108012267794202625,231153790,n,,,,,,Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H
101486850442670080,48417811,y,accusation,other,n,accuser,none,@TrishSellsATL @DrBynum Wow!!!  Bully!!
102628950047588352,18424570,n,,,,,,"Assistindo ao filme ""Bullying"""
103996613843886080,43572666,n,,,,,,«@Woody_and_Buzz this freshman class is an asshole lol in here bullying the hell out of ammar» #smh
106321650659766274,95417642,n,,,,,,and both of them boys are my age so its not bullying.
106800291038502912,297695172,n,,,,,,"Just confirmed that Bully will not be the only LP I will be doing on my main account at that time. And you will never know, hahaha!"
108922316477566976,319534410,y,self-disclosure,other,n,victim,none,"If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8"
105270643334975488,137188962,n,,,,,,@MCNASTY0707 damn babes ain't talk to you in a min? You still a bully? Lol
101374968151031808,188033924,n,,,,,,Q: why do u bully other kids? A: uwapenga..Next http://t.co/Jrp8C1L
105645351561728000,131500972,n,,,,,,Best of luck to all of those fighting tonight in Western Kentucky! Don't let Todd Neal bully you around! http://t.co/BzmYzoo
108586757964038144,131862874,n,,,,,,"@LilLovatic They knew about me being bullied at school, but they don't know about the panic attack or these days (cont) http://t.co/d8wEj9k"
103527953287225345,344938512,n,,,,,,"@lukewilliamss Jedward’s New Anti-Bullying Campaign: 
Does this shock you?
Jedward posed for the ... http://bit.ly/r3eTq9 #lukewilliamss"
103603559580446720,289918074,n,,,,,,i didn't like the way the boys bullied that LGBT girl on #JerseyShore last night.
105240400956104704,21601866,y,self-disclosure,verbal,n,victim,anger,@alex_wags Hey Alex should Ben Bernanke feel threatened? Is #rickperry a schoolyard bully? Even Wall St is trippin on this clown. Thoughts?
104609578058121216,163902281,y,report,other,n,reporter,none,"Bullying doesn't make you 'hard', it shows you are a coward."
103755539472846849,341034786,n,,,,,,"@wakooz hey, u should unfollow @belieber_quotee she's a hater and a bully and u prob dont wana see that on your timeline :)"
106145790006804480,353582230,n,,,,,,@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??
108162897200418816,78014673,n,,,,,,Well @JUDiJAiKRAZi and @BGC7ShellyRay fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying
108249388459102208,17929653,n,,,,,,@Imjustmikeymike Yes we are :( lol. You hate me remember? Your my bully! I'm a hoe and bitch you want me to stop breathing remember that.
104230726563676160,129862720,n,,,,,,In the locker room chillin...waiting fa practice ta start #bulldogbaby
105812622670176256,332596059,n,,,,,,Prosecutors from seven counties to address cyber bullying at school safety ... http://bit.ly/pz90Jj
107148415149940736,56897692,n,,,,,,"Few things I enjoy more than reading about a bully or thug getting what they deserve.  ""Armed Robber Picks On Wrong 63 Year Old"" ~..."
108069005264293889,44791538,y,self-disclosure,other,n,victim,none,"“@EnaBilly: Hue No Action Jackson needs to keep his mouth shut about building a bully! Cause we is getting bullied by tha aint's!”
Preseason"
101368745557106688,76410444,n,,,,,,Lol you're like 35 calling someone a bully ?
101717904441085952,58758812,y,self-disclosure,other,y,bully,none,"@AGGYYOUNG wah, so jialat.  they bully you uh @nadiah8432 @punchyourpotato"
104875135999279104,256063093,n,,,,,,"Hastings: ""we're not gonna cut our way to prosperity,"" says pres needs to use bully pulpit to push for revenue in supercomte. #CBCtownhall"
100431298455273474,188509621,y,self-disclosure,other,n,victim,none,@brunnita_ @thaisingridd ;OOOOO BULLYING
103071735645093890,83660990,y,self-disclosure,other,n,victim,none,"absolutely ridiculous how #philipplahm is being attacked for simply telling football fans how his coaches were. #magath was a bully, duh."
104783192636145664,60272585,n,,,,,,bully beatdown. #intense
105110475154526209,49139276,n,,,,,,@mj_mcr @pukulrana nice idea Bully. Sadly I'm abstaining from all alcohol this week. JJ led me astray at the weekend.
106820940138168322,315824835,n,,,,,,Watching bully beat down this shit funny af!
108660101484781568,44498744,y,self-disclosure,other,n,defender,anger,feels so wrong okay to be ....crying over jongwoon's ugly hair :( did jongwoon bullied the stylist noona.......
108669746366525440,178699287,n,,,,,,"Join us this Sunday, August 28th, to discuss behavior, bullying, & sibling relationships for children with hearing loss http://t.co/C0CZz3h"
105448443106955264,259522510,y,self-disclosure,other,n,defender,anger,"TEAMSTRIZZ.COM"" Check this video out -- @Big Bully Streetz ""Gon Do Ya Hustle"" http://t.co/V8hA4YL via @youtube"""""""""""""""""""""
105768152729788416,287023561,y,self-disclosure,other,n,victim,none,Rebecca Black removed from school after being bullied by classmates http://n360.to/noc85c (via @news360app) #isitFridayyet
101439073427800064,33452323,n,,,,,,Offset Options has been selected as a @WhiteBullSummit Bully Award Finalist 2011. See the full list http://t.co/1qvPzor
101631703654735873,9993442,y,denial,other,n,bully,none,@catsgotswag Got people bully me. :(
107967929458507778,30725647,y,report,other,n,reporter,none,Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I'm watching it :S #secretbelieber
108141747246342144,94912172,n,,,,,,"@Chloe__Mathews u would think that, bully lol :D x"
102023479167160323,127726322,n,,,,,,New blog post : One in three teachers have been bullied online by parents and pupils http://t.co/2V5qJZS
104217680625676288,187079185,n,,,,,,"@BasicallyBooks I'm reading it right now, different YA authors share about bullying.  It's an interesting read."
104368610138521600,14654943,n,,,,,,Heidi that's no argument! Not everyone who was bullied feels the need to get a nose job and eyelid surgery #InsightSBS
107995116576317441,144838181,n,,,,,,WORKPLACE BULLYING: Would A Law Protect Me? http://fb.me/YNxJGfOc
102756830131924993,203737143,n,,,,,,@gemmaloux87x @carey22c we dun bully u! Ur worse than any1 #propalittlebitch :P
106401499600535552,34948808,n,,,,,,@charlieeEvanss whatever your just a bully.. Bye!
104758946866278400,266908347,n,,,,,,Walking in the bike lane. #bully http://t.co/WOp5dui
106659395848519680,147182148,n,,,,,,"@panique Trust me, if your PC could even attempt Mafia 2, Bully is no problem.  It's a 4 year old PC game, lol."
102389432610594817,326483089,n,,,,,,"@VinCastronovo STARVE A BULLY,FEED YOUR SOUL, STAND GRAND!!! &lt;3"
108450190729551872,47436261,n,,,,,,@itsmalubitch DALÇKFÇLGDPF´HLFGPJLGHFÇDLS BULLYING ISSO TA )): GFDLHF~JÇHG´KÇHG
101808348290228224,87766334,n,,,,,,We're a finalist for the Bully Awards 2011: http://t.co/0FdV16d
102288864885997568,11486062,n,,,,,,@DaRealGdaddy I thought we had a truce? Why are you still bullying me? Don't make me open my trunk lol
102423170484678656,25711137,n,,,,,,make sure your the bully in the bed room so get heads with no hands and make sure you don't play no music ASWELL ONLY WIFEY GETS THAT
104596904091983872,74540072,n,,,,,,"It is time to listen what our children think, live and talk about bullying. - http://t.co/EOD6WDC"
101667137919262721,286899488,y,self-disclosure,other,n,defender,none,Bullying = frescura
102799440678621185,100692121,n,,,,,,"@AliAbdulahSaleh it is possible for a country to act in a fascist manner yet be other ? 

What is a bully if not fascist !!!"
103500869420580864,203391101,n,,,,,,@SherlyTeng @OfficialTroyWee you bully him make it worst ! He's my bao bei you go bully him ! Hahaha
103965296028696579,300466681,n,,,,,,@tweedlz I'm not a bully just an obvious stater
102434169556180992,85296853,n,,,,,,@bellathorne143 Bella i was bullied because everyone was mexican and i was white they hurt me and at one point i only had 1 friend! :( 20
103299700991598594,136843355,n,,,,,,"I don't care, if someone bullying our idol, SM*SH.. Because, I think, SM*SH is perfect idol ^^ | SMASHNGABUBURIT"
107787244005371904,242570151,n,,,,,,"Bully- E:)
Bully-3:)"
103945429191884800,48507033,n,,,,,,I got bullied today lmao :)
104733054223912961,307118510,n,,,,,,Bully. #Subtweet
107313881541648384,166429203,n,,,,,,@CallMeeGeorge__ Is that all you have to say?! -__- Bully!
104361388784357376,107438072,n,,,,,,"Were talking about a spider!
“@veganpanda: @LAW1SFAB @mattdavedavies WTF do you mean?! I'll NEVER lighten up about ANY kind of bullying!!”"
106190646552956929,304131677,y,accusation,other,n,accuser,none,"""@ItGetsBetter: Help #itGetsBetter fight antigay bullying & prevent suicide. Vote now for us to win $250K http://t.co/KIzo70O"" #stormcrazies"
108499824428593152,212012005,n,,,,,,"@WillieTspeaks @ShawnnaDior lol I wish. I just saw on the news where they've added retweet, sexting, cyber bully, and woot into Websters."
102947478508285952,39203794,n,,,,,,#Nw The ant bully&lt;3
107567008635293696,85604967,y,report,other,n,reporter,none,Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.
